model,learning_rate,epochs,hidden_dim,num_layers,dropout,train_loss,val_loss
graph_sage,0.001,300,8,4,0.5,0.00875627872430616,0.007208836120036044
graph_sage,0.001,300,16,2,0.0,0.005175571122931109,0.006372021727097987
graph_sage,0.001,300,16,2,0.1,0.005621506139222118,0.005491634201006956
graph_sage,0.001,300,16,2,0.2,0.006290337919361061,0.005435333086014893
graph_sage,0.001,300,16,2,0.5,0.008737017110817962,0.006939091602324532
graph_sage,0.001,300,16,3,0.0,0.004552789291159974,0.005261761851506485
graph_sage,0.001,300,16,3,0.1,0.005428070502562656,0.0053551203858522856
graph_sage,0.001,300,16,3,0.2,0.005950254657202296,0.005709969455995978
graph_sage,0.001,300,16,3,0.5,0.007869415119704274,0.006699580781004433
graph_sage,0.001,300,16,4,0.0,0.004589313848151101,0.005371431793626447
graph_sage,0.001,300,16,4,0.1,0.005691996620347102,0.00566012726845957
graph_sage,0.001,300,16,4,0.2,0.0061436715639299816,0.00569576177876332
graph_sage,0.001,300,16,4,0.5,0.008205871465098527,0.006733585417693288
graph_sage,0.001,300,32,2,0.0,0.004392123863928848,0.005646416692028677
graph_sage,0.001,300,32,2,0.1,0.004626486760874589,0.005438948026681189
graph_sage,0.001,300,32,2,0.2,0.005584376305341721,0.005435390330108802
graph_sage,0.001,300,32,2,0.5,0.006029457102219264,0.006366420503122527
graph_sage,0.001,300,32,3,0.0,0.004345977523674567,0.005745485417400276
graph_sage,0.001,300,32,3,0.1,0.005089815292093489,0.005269761627874137
graph_sage,0.001,300,32,3,0.2,0.005379016397313939,0.005131171934485046
graph_sage,0.001,300,32,3,0.5,0.00709208282124665,0.006308390660098251
graph_sage,0.001,300,32,4,0.0,0.004124161994291676,0.005698057069917994
graph_sage,0.001,300,32,4,0.1,0.004857576307323244,0.005089819087478386
graph_sage,0.001,300,32,4,0.2,0.005133261862728331,0.005084336356720787
graph_sage,0.001,300,32,4,0.5,0.0065446790204279955,0.005495603043309605
graph_sage,0.001,50,4,2,0.0,0.021462861655486956,0.016935729809843925
graph_sage,0.001,50,4,2,0.1,0.013264842020968596,0.013613020910137252
graph_sage,0.001,50,4,2,0.2,0.022750695587860213,0.01711016093426203
graph_sage,0.001,50,4,2,0.5,0.035034992794195814,0.01575174601592828
graph_sage,0.001,50,4,3,0.0,0.04258583246005906,0.028779761764525902
graph_sage,0.001,50,4,3,0.1,0.018191143828961583,0.015834552483620024
graph_sage,0.001,50,4,3,0.2,0.02738291033440166,0.014857281954374923
graph_sage,0.001,50,4,3,0.5,0.024484704434871673,0.01445523435388989
graph_sage,0.001,50,4,4,0.0,0.016852007268203628,0.018657932858153203
graph_sage,0.001,50,4,4,0.1,0.017840690248542363,0.0168907676343234
graph_sage,0.001,50,4,4,0.2,0.02254793718457222,0.014853485349758722
graph_sage,0.001,50,4,4,0.5,0.026363866610659495,0.015447297617910772
graph_sage,0.001,50,8,2,0.0,0.007270717698459824,0.009242127013398816
graph_sage,0.001,50,8,2,0.1,0.01030794729789098,0.011210344900363656
graph_sage,0.001,50,8,2,0.2,0.014039598032832145,0.012257700867041189
graph_sage,0.001,50,8,2,0.5,0.014129030104312632,0.011893726102256275
graph_sage,0.001,50,8,3,0.0,0.044558565318584445,0.03014799304780047
graph_sage,0.001,50,8,3,0.1,0.025421946661339866,0.01841669385671596
graph_sage,0.001,50,8,3,0.2,0.012800419910086526,0.010039137762731288
graph_sage,0.001,50,8,3,0.5,0.015871475657655135,0.010651766897556425
graph_sage,0.001,50,8,4,0.0,0.0067076578684565095,0.008620165001823232
graph_sage,0.001,50,8,4,0.1,0.008725278948744138,0.010846302007140384
graph_sage,0.001,50,8,4,0.2,0.01149277515295479,0.009964471110089624
graph_sage,0.001,50,8,4,0.5,0.021448962638775507,0.012277921757527043
graph_sage,0.001,50,16,2,0.0,0.006306472006771299,0.008145645570441751
graph_sage,0.001,50,16,2,0.1,0.007629670130295886,0.008733327453030015
graph_sage,0.001,50,16,2,0.2,0.008253805877433882,0.00929554717319132
graph_sage,0.001,50,16,2,0.5,0.01196366318811973,0.00958940492179734
graph_sage,0.001,50,16,3,0.0,0.006105233790973822,0.007794836125015014
graph_sage,0.001,50,16,3,0.1,0.007668522993723551,0.008832122265863806
graph_sage,0.001,50,16,3,0.2,0.009389538566271465,0.01020124702827927
graph_sage,0.001,50,16,3,0.5,0.014417760363883442,0.009987973117059767
graph_sage,0.001,50,16,4,0.0,0.0061401973581976365,0.0081595687383347
graph_sage,0.001,50,16,4,0.1,0.007280072238710192,0.008437842164826393
graph_sage,0.001,50,16,4,0.2,0.009491856923947732,0.009095636907623762
graph_sage,0.001,50,16,4,0.5,0.011347073192397753,0.01033014654502129
graph_sage,0.001,50,32,2,0.0,0.006060415671931373,0.00759278933442582
graph_sage,0.001,50,32,2,0.1,0.006665567515624894,0.0076423771528813635
graph_sage,0.001,50,32,2,0.2,0.007080294667846627,0.007685230518969366
graph_sage,0.001,50,32,2,0.5,0.009103307997186979,0.009608168241913639
graph_sage,0.001,50,32,3,0.0,0.005658867417110337,0.007346932464204081
graph_sage,0.001,50,32,3,0.1,0.006566958791679806,0.007574150060868057
graph_sage,0.001,50,32,3,0.2,0.007860869955685404,0.008826440478316955
graph_sage,0.001,50,32,3,0.5,0.009873457935949166,0.008091616472451357
graph_sage,0.001,50,32,4,0.0,0.005955613756345378,0.007633352938078852
graph_sage,0.001,50,32,4,0.1,0.007106635553969278,0.007664448294841542
graph_sage,0.001,50,32,4,0.2,0.007748967579876383,0.007567906246122224
graph_sage,0.001,50,32,4,0.5,0.01000923824807008,0.009019039556691344
graph_sage,0.001,100,4,2,0.0,0.010627617448982265,0.01310968597417459
graph_sage,0.001,100,4,2,0.1,0.016272068065073756,0.013503501480274882
graph_sage,0.001,100,4,2,0.2,0.010320836243530114,0.009652160480884065
graph_sage,0.001,100,4,2,0.5,0.013824132002062268,0.012233451100626635
graph_sage,0.001,100,4,3,0.0,0.006663051599429713,0.00884323017894435
graph_sage,0.001,100,4,3,0.1,0.022382750217285422,0.01720487383120972
graph_sage,0.001,100,4,3,0.2,0.02876331638544798,0.02012327768893274
graph_sage,0.001,100,4,3,0.5,0.017091245204210282,0.011693011581822543
graph_sage,0.001,100,4,4,0.0,0.007043491407401032,0.009841647091249083
graph_sage,0.001,100,4,4,0.1,0.01160428724769089,0.010732195870658346
graph_sage,0.001,100,4,4,0.2,0.013546652988427214,0.010768509529078263
graph_sage,0.001,100,4,4,0.5,0.013902768906619813,0.013204997696287557
graph_sage,0.001,100,8,2,0.0,0.005729715898633003,0.00748520477717467
graph_sage,0.001,100,8,2,0.1,0.00796547167830997,0.008414162501676547
graph_sage,0.001,100,8,2,0.2,0.008386460088917778,0.009329335826108242
graph_sage,0.001,100,8,2,0.5,0.012625962040490574,0.01038662107178443
graph_sage,0.001,100,8,3,0.0,0.006654732250091102,0.008172740635318764
graph_sage,0.001,100,8,3,0.1,0.010518860982524024,0.008379981416816396
graph_sage,0.001,100,8,3,0.2,0.0106402393637432,0.009571022316223244
graph_sage,0.001,100,8,3,0.5,0.013311833598547512,0.0103083534412016
graph_sage,0.001,100,8,4,0.0,0.006032259772635168,0.007373590567304178
graph_sage,0.001,100,8,4,0.1,0.009389682217604584,0.009246656124557018
graph_sage,0.001,100,8,4,0.2,0.009640824639548858,0.009439176414332295
graph_sage,0.001,100,8,4,0.5,0.014869736714495553,0.010496647835591077
graph_sage,0.001,100,16,2,0.0,0.005701160161859459,0.007030115607248533
graph_sage,0.001,100,16,2,0.1,0.007280042043162717,0.008007695652778323
graph_sage,0.001,100,16,2,0.2,0.00693812660045094,0.007804676360701035
graph_sage,0.001,100,16,2,0.5,0.009863134432170127,0.009238009533164893
graph_sage,0.001,100,16,3,0.0,0.005691110249608755,0.007666025782871522
graph_sage,0.001,100,16,3,0.1,0.006545946985069249,0.007879207789107955
graph_sage,0.001,100,16,3,0.2,0.007710905502446823,0.006768215915608877
graph_sage,0.001,100,16,3,0.5,0.009921870318551858,0.009117844190736002
graph_sage,0.001,100,16,4,0.0,0.005355650372803211,0.007382305433278646
graph_sage,0.001,100,16,4,0.1,0.006074450651390685,0.006932708015196898
graph_sage,0.001,100,16,4,0.2,0.008417540643778112,0.008762930582174033
graph_sage,0.001,100,16,4,0.5,0.01068517958952321,0.009360627980941439
graph_sage,0.001,100,32,2,0.0,0.004977068967289395,0.0070209803771195565
graph_sage,0.001,100,32,2,0.1,0.0058364911367081935,0.007050336957240266
graph_sage,0.001,100,32,2,0.2,0.006087907838324706,0.006455204070114284
graph_sage,0.001,100,32,2,0.5,0.008341980114993122,0.008125914897483289
graph_sage,0.001,100,32,3,0.0,0.005268099883364306,0.007369865410901811
graph_sage,0.001,100,32,3,0.1,0.005937153618368838,0.0069452381558958946
graph_sage,0.001,100,32,3,0.2,0.0064678866002294754,0.007027418026572296
graph_sage,0.001,100,32,3,0.5,0.00866340229080783,0.007748528323386616
graph_sage,0.001,100,32,4,0.0,0.004805236061414083,0.008447051161828357
graph_sage,0.001,100,32,4,0.1,0.006367987311548657,0.006818913859501685
graph_sage,0.001,100,32,4,0.2,0.006097776670422819,0.006400190226726466
graph_sage,0.001,100,32,4,0.5,0.00853034628348218,0.008011081521650708
graph_sage,0.001,200,4,2,0.0,0.005713715093831221,0.007715810843482029
graph_sage,0.001,200,4,2,0.1,0.008730716620468431,0.008718758633255618
graph_sage,0.001,200,4,2,0.2,0.010143851074907515,0.010275395415416467
graph_sage,0.001,200,4,2,0.5,0.01045385150031911,0.011209064643962763
graph_sage,0.001,200,4,3,0.0,0.006168928431967894,0.006719876061510033
graph_sage,0.001,200,4,3,0.1,0.010555376071068975,0.008457434413685872
graph_sage,0.001,200,4,3,0.2,0.010648633891509638,0.009936656375027764
graph_sage,0.001,200,4,3,0.5,0.01227014892631107,0.011964377494479117
graph_sage,0.001,200,4,4,0.0,0.006079524962438477,0.007454767816321728
graph_sage,0.001,200,4,4,0.1,0.017037932533356878,0.017794798908453147
graph_sage,0.001,200,4,4,0.2,0.008804940722054906,0.01045451072899788
graph_sage,0.001,200,4,4,0.5,0.012598832551803853,0.011999066266746738
graph_sage,0.001,200,8,2,0.0,0.005263490664462248,0.006564519036690664
graph_sage,0.001,200,8,2,0.1,0.007125324776603116,0.0069521404494800485
graph_sage,0.001,200,8,2,0.2,0.007824647219644652,0.007920773019315975
graph_sage,0.001,200,8,2,0.5,0.009851568347464005,0.009776573407979262
graph_sage,0.001,200,8,3,0.0,0.005102693827615844,0.00736420453945108
graph_sage,0.001,200,8,3,0.1,0.007263709563348028,0.007766566633312344
graph_sage,0.001,200,8,3,0.2,0.008422252701388465,0.00838870565665426
graph_sage,0.001,200,8,3,0.5,0.010313471613658799,0.010294728387091844
graph_sage,0.001,200,8,4,0.0,0.005314208494706286,0.0074934482302911444
graph_sage,0.001,200,8,4,0.1,0.007772077620029449,0.008347778240850201
graph_sage,0.001,200,8,4,0.2,0.008650796637973851,0.009320828388078638
graph_sage,0.001,200,8,4,0.5,0.009680326945251888,0.010629700798090114
graph_sage,0.001,200,16,2,0.0,0.005078408468721642,0.006630751986601724
graph_sage,0.001,200,16,2,0.1,0.0064158937169445885,0.006923956223718819
graph_sage,0.001,200,16,2,0.2,0.006296821207635932,0.00709344940667409
graph_sage,0.001,200,16,2,0.5,0.008721007179054949,0.008606443341921576
graph_sage,0.001,200,16,3,0.0,0.005259155471705728,0.007183141267344428
graph_sage,0.001,200,16,3,0.1,0.006124664511945512,0.007621669622325067
graph_sage,0.001,200,16,3,0.2,0.006546436809003353,0.006651853758813875
graph_sage,0.001,200,16,3,0.5,0.00899200766450829,0.008471917275282714
graph_sage,0.001,200,16,4,0.0,0.004839550295016832,0.00751701014004853
graph_sage,0.001,200,16,4,0.1,0.006001322975175249,0.0069294723307123714
graph_sage,0.001,200,16,4,0.2,0.007310332254403167,0.006872974321915604
graph_sage,0.001,200,16,4,0.5,0.007729647468982471,0.00960690749576083
graph_sage,0.001,200,32,2,0.0,0.004618557552910513,0.007077833134872158
graph_sage,0.001,200,32,2,0.1,0.005215961506797207,0.007529250525640574
graph_sage,0.001,200,32,2,0.2,0.006243087030533287,0.006671858444511169
graph_sage,0.001,200,32,2,0.5,0.006981044717960887,0.006929361817489088
graph_sage,0.001,200,32,3,0.0,0.004426149522057838,0.00814913372799717
graph_sage,0.001,200,32,3,0.1,0.004680782711754243,0.007329421611611253
graph_sage,0.001,200,32,3,0.2,0.0055327191121048395,0.0068082087232984815
graph_sage,0.001,200,32,3,0.5,0.008093767902917333,0.0070342462210755356
graph_sage,0.001,200,32,4,0.0,0.004364972189068794,0.008138751958527113
graph_sage,0.001,200,32,4,0.1,0.004752244650282794,0.007412660281558403
graph_sage,0.001,200,32,4,0.2,0.006040426157414913,0.00744164615216969
graph_sage,0.001,200,32,4,0.5,0.007166241978605588,0.0075872430154174
graph_sage,0.001,300,4,2,0.0,0.005903845259712802,0.007291874264174769
graph_sage,0.001,300,4,2,0.1,0.00822083769987027,0.007921594473501959
graph_sage,0.001,300,4,2,0.2,0.009197682576874892,0.00891300664014072
graph_sage,0.001,300,4,2,0.5,0.010973592371576362,0.01009482036870477
graph_sage,0.001,300,4,3,0.0,0.00558888040896919,0.007646216258453742
graph_sage,0.001,300,4,3,0.1,0.008574582931275169,0.009581543826281291
graph_sage,0.001,300,4,3,0.2,0.008868833124223683,0.00921333006609466
graph_sage,0.001,300,4,3,0.5,0.012844477159281572,0.013161605435070833
graph_sage,0.001,300,4,4,0.0,0.005958391384532054,0.007787254229141283
graph_sage,0.001,300,4,4,0.1,0.007742685462451644,0.008496384963306824
graph_sage,0.001,300,4,4,0.2,0.01683931839134958,0.019018702426934042
graph_sage,0.001,300,4,4,0.5,0.011705154666884078,0.011391286386877319
graph_sage,0.001,300,8,2,0.0,0.005193479069405132,0.007302814939700775
graph_sage,0.001,300,8,2,0.1,0.006215563287130661,0.007360100595694963
graph_sage,0.001,300,8,2,0.2,0.0081422865183817,0.008395891520502841
graph_sage,0.001,300,8,2,0.5,0.010332492821746402,0.0102083940233616
graph_sage,0.001,300,8,3,0.0,0.005472731217741967,0.007220590893250045
graph_sage,0.001,300,8,3,0.1,0.0070772188612156445,0.006792168409908617
graph_sage,0.001,300,8,3,0.2,0.0073829065180487105,0.007147302374291375
graph_sage,0.001,300,8,3,0.5,0.009765723223487536,0.009590405513963441
graph_sage,0.001,300,8,4,0.0,0.016845542275243337,0.019101412839488963
graph_sage,0.001,300,8,4,0.1,0.006826640003257328,0.007045433767303533
graph_sage,0.001,300,8,4,0.2,0.006760423361427254,0.0068503267788910804
graph_sage,0.001,300,8,4,0.5,0.009443308309548431,0.010798285321146328
graph_sage,0.001,300,16,2,0.0,0.004660487516472737,0.006382850010380104
graph_sage,0.001,300,16,2,0.1,0.005945827501515548,0.005782787268459
graph_sage,0.001,300,16,2,0.2,0.006276155987547503,0.00678998422204693
graph_sage,0.001,300,16,2,0.5,0.007949067176216178,0.007698520953942656
graph_sage,0.001,300,16,3,0.0,0.004573113057348463,0.007096167149770771
graph_sage,0.001,300,16,3,0.1,0.006468838049719731,0.007442245474267662
graph_sage,0.001,300,16,3,0.2,0.0062846361349026365,0.00657045532363707
graph_sage,0.001,300,16,3,0.5,0.008883764408528805,0.00844106671460454
graph_sage,0.001,300,16,4,0.0,0.0049017975106835365,0.00793389785990819
graph_sage,0.001,300,16,4,0.1,0.005259879595703549,0.006644851766411719
graph_sage,0.001,300,16,4,0.2,0.0060521614116926985,0.006065032084099009
graph_sage,0.001,300,16,4,0.5,0.008642425450185934,0.009150099145542812
graph_sage,0.001,300,32,2,0.0,0.0042379380824665224,0.007955211413532037
graph_sage,0.001,300,32,2,0.1,0.005114717802239789,0.007574993949869246
graph_sage,0.001,300,32,2,0.2,0.0049798283519016375,0.007082212777223096
graph_sage,0.001,300,32,2,0.5,0.007162969559431076,0.006874663492549016
graph_sage,0.001,300,32,3,0.0,0.004044886368016402,0.006546976909775837
graph_sage,0.001,300,32,3,0.1,0.00489827209773163,0.007095450077877263
graph_sage,0.001,300,32,3,0.2,0.0046848133930729495,0.006775050628853774
graph_sage,0.001,300,32,3,0.5,0.006598172057420015,0.006372066093521589
graph_sage,0.001,300,32,4,0.0,0.004009252465847466,0.008102386970704423
graph_sage,0.001,300,32,4,0.1,0.004894518298614356,0.006937503306852411
graph_sage,0.001,300,32,4,0.2,0.0054511865600943565,0.006384557504300337
graph_sage,0.001,300,32,4,0.5,0.0063245838197569055,0.006400447015092681
graph_sage,0.001,50,4,2,0.0,0.01404088760415713,0.01204719653450248
graph_sage,0.001,50,4,2,0.1,0.017824356775316928,0.012747190576909895
graph_sage,0.001,50,4,2,0.2,0.02113740046819051,0.014943377163911475
graph_sage,0.001,50,4,2,0.5,0.019774387238754167,0.017950881202658153
graph_sage,0.001,50,4,3,0.0,0.0187530935017599,0.017037920934639784
graph_sage,0.001,50,4,3,0.1,0.010978470763398541,0.009706452433602686
graph_sage,0.001,50,4,3,0.2,0.01674948941088385,0.01036907579220021
graph_sage,0.001,50,4,3,0.5,0.018612760677933694,0.014905705006673408
graph_sage,0.001,50,4,4,0.0,0.007995577425592475,0.0068568903360223254
graph_sage,0.001,50,4,4,0.1,0.01754550871749719,0.01565601800295673
graph_sage,0.001,50,4,4,0.2,0.013670938068793879,0.00716484434842235
graph_sage,0.001,50,4,4,0.5,0.01841204317493571,0.01570986708823574
graph_sage,0.001,50,8,2,0.0,0.008810931806349093,0.0073978495401685555
graph_sage,0.001,50,8,2,0.1,0.015209130389201972,0.010984979226793912
graph_sage,0.001,50,8,2,0.2,0.015728768044047884,0.009393362950625072
graph_sage,0.001,50,8,2,0.5,0.020849116436309285,0.010706456269391507
graph_sage,0.001,50,8,3,0.0,0.008961329857508341,0.007457104296371253
graph_sage,0.001,50,8,3,0.1,0.008037797837621636,0.007597767086081686
graph_sage,0.001,50,8,3,0.2,0.010088616671661535,0.006816142015300763
graph_sage,0.001,50,8,3,0.5,0.018591726074616115,0.010669257242850816
graph_sage,0.001,50,8,4,0.0,0.006435776874423027,0.0056968094908425694
graph_sage,0.001,50,8,4,0.1,0.009414814702338643,0.007337674148082241
graph_sage,0.001,50,8,4,0.2,0.010115078784939316,0.007676395369987987
graph_sage,0.001,50,8,4,0.5,0.01461107772257593,0.008760807612600296
graph_sage,0.001,50,16,2,0.0,0.006388218380096886,0.005497667057758404
graph_sage,0.001,50,16,2,0.1,0.0076624922040436005,0.005801486271091449
graph_sage,0.001,50,16,2,0.2,0.008644560005308853,0.006024746232325673
graph_sage,0.001,50,16,2,0.5,0.012445823796507384,0.007475343552559211
graph_sage,0.001,50,16,3,0.0,0.006799269695248869,0.006211111536265457
graph_sage,0.001,50,16,3,0.1,0.00763470572936866,0.006649014958024169
graph_sage,0.001,50,16,3,0.2,0.008506225070191754,0.006338093757900532
graph_sage,0.001,50,16,3,0.5,0.011782297709335884,0.008621395868489423
graph_sage,0.001,50,16,4,0.0,0.00694044702168968,0.006280276787341732
graph_sage,0.001,50,16,4,0.1,0.007589596168448527,0.006206457311176572
graph_sage,0.001,50,16,4,0.2,0.009359749965369701,0.006660742654539242
graph_sage,0.001,50,16,4,0.5,0.01234106533229351,0.008412300246312588
graph_sage,0.001,50,32,2,0.0,0.006556360982358456,0.005509444698411148
graph_sage,0.001,50,32,2,0.1,0.00676021444507771,0.005344395220930509
graph_sage,0.001,50,32,2,0.2,0.007943052943381998,0.00564872780222363
graph_sage,0.001,50,32,2,0.5,0.011790258561571438,0.006376389499187796
graph_sage,0.001,50,32,3,0.0,0.00565901906746957,0.005259926339518417
graph_sage,0.001,50,32,3,0.1,0.006833391884962718,0.006088847094863769
graph_sage,0.001,50,32,3,0.2,0.007278748725851377,0.005641860968747192
graph_sage,0.001,50,32,3,0.5,0.009411129790047804,0.007883827674937139
graph_sage,0.001,50,32,4,0.0,0.005871321281625165,0.006239039443744776
graph_sage,0.001,50,32,4,0.1,0.006416974082175228,0.005418748054530398
graph_sage,0.001,50,32,4,0.2,0.008127614214188523,0.006507624066950446
graph_sage,0.001,50,32,4,0.5,0.010919274182783233,0.008150377176677215
graph_sage,0.001,100,4,2,0.0,0.006780618967281447,0.005719068555033613
graph_sage,0.001,100,4,2,0.1,0.010477338814073138,0.008395422402333107
graph_sage,0.001,100,4,2,0.2,0.010001936968829896,0.008458160479832721
graph_sage,0.001,100,4,2,0.5,0.018481235081950823,0.015376897896524544
graph_sage,0.001,100,4,3,0.0,0.006536921744959222,0.006136047284270441
graph_sage,0.001,100,4,3,0.1,0.0087686064446138,0.007455388707924393
graph_sage,0.001,100,4,3,0.2,0.012674476661615901,0.006783937327239031
graph_sage,0.001,100,4,3,0.5,0.017339520777265232,0.012924198206839255
graph_sage,0.001,100,4,4,0.0,0.00646948152118259,0.00559946073250348
graph_sage,0.001,100,4,4,0.1,0.009560355720006757,0.008295592425660492
graph_sage,0.001,100,4,4,0.2,0.011953327266706362,0.008022433094480719
graph_sage,0.001,100,4,4,0.5,0.020160375990801387,0.010413681409712817
graph_sage,0.001,100,8,2,0.0,0.007136432329813639,0.006121980365173707
graph_sage,0.001,100,8,2,0.1,0.007382972372902764,0.005850744740934677
graph_sage,0.001,100,8,2,0.2,0.00981583171006706,0.0062282677765084
graph_sage,0.001,100,8,2,0.5,0.011584226890570587,0.007867891719758302
graph_sage,0.001,100,8,3,0.0,0.006271973200556304,0.005449032565301182
graph_sage,0.001,100,8,3,0.1,0.009211548852423828,0.006514722921365923
graph_sage,0.001,100,8,3,0.2,0.00942579915540086,0.007329386902143242
graph_sage,0.001,100,8,3,0.5,0.014334111391670174,0.008260988836012229
graph_sage,0.001,100,8,4,0.0,0.005755846367941963,0.004951300701309025
graph_sage,0.001,100,8,4,0.1,0.00908418247062299,0.006697647071064438
graph_sage,0.001,100,8,4,0.2,0.009070022114449077,0.008540423899993788
graph_sage,0.001,100,8,4,0.5,0.014012148645189073,0.008778649072190814
graph_sage,0.001,100,16,2,0.0,0.005916273749123017,0.005051918194487581
graph_sage,0.001,100,16,2,0.1,0.00759406526469522,0.00547623302259288
graph_sage,0.001,100,16,2,0.2,0.008827363906635178,0.005648219612394745
graph_sage,0.001,100,16,2,0.5,0.009898709609276718,0.007739352933206179
graph_sage,0.001,100,16,3,0.0,0.005099552611096038,0.0045100556810611534
graph_sage,0.001,100,16,3,0.1,0.006922996644344595,0.0052097534294202495
graph_sage,0.001,100,16,3,0.2,0.007407914702263143,0.005795169336335904
graph_sage,0.001,100,16,3,0.5,0.010053379212816555,0.00770752165005748
graph_sage,0.001,100,16,4,0.0,0.005312831596367889,0.005006005151915049
graph_sage,0.001,100,16,4,0.1,0.006583476314942042,0.005541358584983058
graph_sage,0.001,100,16,4,0.2,0.007364962777743737,0.00541945770983916
graph_sage,0.001,100,16,4,0.5,0.009567737641433875,0.008456131341115846
graph_sage,0.001,100,32,2,0.0,0.005204727179888222,0.005177589053484555
graph_sage,0.001,100,32,2,0.1,0.005691149442767104,0.004976610100317936
graph_sage,0.001,100,32,2,0.2,0.006993857916030619,0.005277295663896053
graph_sage,0.001,100,32,2,0.5,0.008839149814512995,0.006456827305345336
graph_sage,0.001,100,32,3,0.0,0.005038194032385946,0.0049983514510765215
graph_sage,0.001,100,32,3,0.1,0.005833472094188134,0.004691324313864431
graph_sage,0.001,100,32,3,0.2,0.006662190871106254,0.005705588867888012
graph_sage,0.001,100,32,3,0.5,0.008547542430460454,0.0071229268654655845
graph_sage,0.001,100,32,4,0.0,0.005281169505582915,0.005503206973934649
graph_sage,0.001,100,32,4,0.1,0.0057049394067790775,0.004637534058210169
graph_sage,0.001,100,32,4,0.2,0.006229274140463935,0.005822582064673032
graph_sage,0.001,100,32,4,0.5,0.009487505867663356,0.0068798617601258496
graph_sage,0.001,200,4,2,0.0,0.017474460767375098,0.015878682396117248
graph_sage,0.001,200,4,2,0.1,0.008533221979935965,0.007557715182824354
graph_sage,0.001,200,4,2,0.2,0.010165300820436743,0.008644456738041328
graph_sage,0.001,200,4,2,0.5,0.012807108596381215,0.009474371704535156
graph_sage,0.001,200,4,3,0.0,0.006338481046259403,0.005443988236027897
graph_sage,0.001,200,4,3,0.1,0.01718340782034728,0.015647676696943356
graph_sage,0.001,200,4,3,0.2,0.009052183023757404,0.006758675870808273
graph_sage,0.001,200,4,3,0.5,0.014428058887521427,0.009519647052161795
graph_sage,0.001,200,4,4,0.0,0.005768982445200284,0.005183404683146997
graph_sage,0.001,200,4,4,0.1,0.01735420533352428,0.015775733225456466
graph_sage,0.001,200,4,4,0.2,0.011404429583085908,0.008053881923076323
graph_sage,0.001,200,4,4,0.5,0.014634315959281392,0.010846015927879215
graph_sage,0.001,200,8,2,0.0,0.005797244504921966,0.004940015435540901
graph_sage,0.001,200,8,2,0.1,0.008719233464863566,0.005705734856129174
graph_sage,0.001,200,8,2,0.2,0.009053747024801042,0.00609605237601214
graph_sage,0.001,200,8,2,0.5,0.009865773262249099,0.008566861563902805
graph_sage,0.001,200,8,3,0.0,0.005942390983303388,0.005457054214624635
graph_sage,0.001,200,8,3,0.1,0.0075849006987280315,0.0067309296955264
graph_sage,0.001,200,8,3,0.2,0.00831311032589939,0.005338671799452688
graph_sage,0.001,200,8,3,0.5,0.010089194070961741,0.008400959943397467
graph_sage,0.001,200,8,4,0.0,0.005431290736628903,0.005098872407110311
graph_sage,0.001,200,8,4,0.1,0.006666886620223522,0.006983454586522097
graph_sage,0.001,200,8,4,0.2,0.007891230585260523,0.007203586898714609
graph_sage,0.001,200,8,4,0.5,0.010140148322615358,0.008395184588555283
graph_sage,0.001,200,16,2,0.0,0.0053396558699508505,0.005243717451553942
graph_sage,0.001,200,16,2,0.1,0.0056022584541804265,0.004632222511430184
graph_sage,0.001,200,16,2,0.2,0.007243338092747662,0.005497947399695935
graph_sage,0.001,200,16,2,0.5,0.00884729331980149,0.007600119597364885
graph_sage,0.001,200,16,3,0.0,0.00509569025081065,0.0047854835426808014
graph_sage,0.001,200,16,3,0.1,0.006477797693676419,0.00543589741448749
graph_sage,0.001,200,16,3,0.2,0.006920296616024441,0.005173347154465735
graph_sage,0.001,200,16,3,0.5,0.009037456578678556,0.005851299343360106
graph_sage,0.001,200,16,4,0.0,0.005114213190972805,0.00488245604301425
graph_sage,0.001,200,16,4,0.1,0.005754625693791442,0.005486552899356778
graph_sage,0.001,200,16,4,0.2,0.00654150162720018,0.0054668632600251895
graph_sage,0.001,200,16,4,0.5,0.008691200313882695,0.007793568219927338
graph_sage,0.001,200,32,2,0.0,0.004646194076889919,0.005092362857042176
graph_sage,0.001,200,32,2,0.1,0.00512498863455322,0.0046560724604969295
graph_sage,0.001,200,32,2,0.2,0.005602710093888972,0.004953176974737428
graph_sage,0.001,200,32,2,0.5,0.00760215878383153,0.005593973615422176
graph_sage,0.001,200,32,3,0.0,0.004454521089792251,0.004568154176701045
graph_sage,0.001,200,32,3,0.1,0.0050311767703129185,0.004856740897749923
graph_sage,0.001,200,32,3,0.2,0.005848137848079205,0.005151225265866222
graph_sage,0.001,200,32,3,0.5,0.00781270114498006,0.0055935892586428835
graph_sage,0.001,200,32,4,0.0,0.004337676159209675,0.004615482926141223
graph_sage,0.001,200,32,4,0.1,0.005342027969244454,0.005554358474064824
graph_sage,0.001,200,32,4,0.2,0.00546785682025883,0.004792081657523118
graph_sage,0.001,200,32,4,0.5,0.008303538606398635,0.005682157104308772
graph_sage,0.001,300,4,2,0.0,0.0061696567469173005,0.006036081678192406
graph_sage,0.001,300,4,2,0.1,0.007954423191646735,0.007104188111752685
graph_sage,0.001,300,4,2,0.2,0.010225671146892839,0.009159367565412625
graph_sage,0.001,300,4,2,0.5,0.01240937862959173,0.008507550812306452
graph_sage,0.001,300,4,3,0.0,0.0060162852518260476,0.005559837240743293
